user	instance_id	displayed_text	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Explicitly states: no relation	how-causal-is-the-finding:::Correlation	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Causation</div>	span_annotation:::Explicit mentions of no relation	span_annotation:::Correlation
64b55657ea2d428797705305	Medicine_268_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Using very large data sets, we have teased out valuable information that will help researchers identify global trends and learn about individual corals,"" says coauthor Vadim Backman, professor of biomedical engineering. ""We want this index to be used to predict how corals might react to future bleaching events. The index will be available online, so that data on corals can be added as they become available, making the tool even more robust.""><b>Finding:</b></span> ""We want this index to be used to predict how corals might react to future bleaching events."				2																					[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_104_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: To our knowledge, this study is the first to quantify the melatonin suppression response to evening light exposure in healthy 3-to 5-year-old children. A combination of well-controlled procedures minimizing sources of error variance, a repeated-measures design, and large effect sizes led to several significant findings: (a) 1-h of bright light exposure before bedtime suppresses melatonin by~88%; (b) the effects of evening bright light exposure on melatonin levels persisted at least 50-min following termination of the light stimulus; and (c) melatonin levels remained attenuated and did not return to 50% of those observed in the dim light condition following the bright light exposure for the majority of the children. Findings from this study mark an important step in addressing a gap in understanding the melatonin suppression response across the lifespan.""><b>Finding:</b></span> A combination of well-controlled procedures minimizing sources of error variance, a repeated-measures design, and large effect sizes led to several significant findings: (a) 1-h of bright light exposure before bedtime suppresses melatonin by~88%; (b) the effects of evening bright light exposure on melatonin levels persisted at least 50-min following termination of the light stimulus; and (c) melatonin levels remained attenuated and did not return to 50% of those observed in the dim light condition following the bright light exposure for the majority of the children."				2																					[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_401_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Most staff reported positive care behaviours, but specific person-centred activities were sometimes infrequent. Many care home staff were never or almost never aware of a resident being taken out of the home for their enjoyment (34%, n = 520); or an activity planned around a resident's interests (5%, n = 234). 763 (5%; 95% Confidence Interval (CI) 47% to 54%) of care home staff reported carrying out or observing potentially abusive or neglectful behaviours at least sometimes in the preceding 3 months; some abuse was reported as happening ""at least sometimes"" in 9/92 care homes.""><b>Finding:</b></span> Many care home staff were never or almost never aware of a resident being taken out of the home for their enjoyment (34%, n = 520); or an activity planned around a resident's interests (5%, n = 234)."	1																								[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_tweet_298_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Gender Differences in Medical Students' Motives &amp; Career Choice ""><b>Finding:</b></span> Gender Differences in Medical Students' Motives &amp; Career Choice "				2																					[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_3_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of these patients, 418 (59.4%) were women and 286 (40.6%) were men. Most (n = 427 [60.6%]) of the 704 patients undergoing day surgery reported sufficient FHL, 223 (31.7%) reported problematic FHL, and 54 (7.7%) reported inadequate FHL. There were no statistical differences between the 3 groups in age, sex, type of anesthesia and surgery, or ASA classification ( Table 1) .""><b>Finding:</b></span> Most (n = 427 [60.6%]) of the 704 patients undergoing day surgery reported sufficient FHL, 223 (31.7%) reported problematic FHL, and 54 (7.7%) reported inadequate FHL."	1																								[]	[]	[]	[]
64b55657ea2d428797705305	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
5ea71bfaac99140def9db6e9	Medicine_tweet_298_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The finding that men aspire more to surgery specialties and women prefer more often general practice and nonsurgery specialties is consistent with previous research . However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046). In separate analyses of different stages of education this gender influence even disappeared.""><b>Finding:</b></span> However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046)."				2																					[]	[]	[]	[{'start': 614, 'end': 650, 'span': 'the significance of gender influence', 'annotation': 'Correlation'}]
5ea71bfaac99140def9db6e9	Experience.html	Experience								5						2					2						[]	[]	[]	[]
5ea71bfaac99140def9db6e9	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
5ea71bfaac99140def9db6e9	Medicine_401_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: advertisement

Positive behaviours were reported to be much more common than abusive behaviours, however some positive but time-consuming behaviours were notably infrequent. For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests. v""Carers can't just be told that care should be person-centred -- they need to be given the support and training that will enable them to deliver it,"" she said.""><b>Finding:</b></span> For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests."	1																								[]	[]	[]	[]
5ea71bfaac99140def9db6e9	Medicine_tweet_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. ""><b>Finding:</b></span> Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. "				2																					[]	[]	[]	[{'start': 300, 'end': 337, 'span': 'associated w longer appointment times', 'annotation': 'Correlation'}]
5ea71bfaac99140def9db6e9	Medicine_104_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset. When using the tablets, participants rated themselves as less sleepy in the evenings and less alert in the first hour after awakening on the following mornings. ""These findings provide more evidence that light-emitting electronic devices have biological effects,"" said co-author Dr. Jeanne Duffy, of Brigham and Women's Hospital and Harvard Medical School.""><b>Finding:</b></span> On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset."		3																							[{'start': 860, 'end': 888, 'span': 'using light-emitting tablets', 'annotation': 'Causation'}, {'start': 904, 'end': 961, 'span': 'self-selected bedtimes were on average half an hour later', 'annotation': 'Causation'}]	[]	[]	[]
5ea71bfaac99140def9db6e9	Medicine_tweet_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Findings In this single-center cohort study of 49 448 outpatient ophthalmology appointments by 33 attending physicians, appointments with residents and fellows were 32% and 30% longer, respectively, than appointments without trainees. The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present. Meaning Academic medical centers face potential challenges in maintaining clinical efficiency and medical education, particularly in emerging value-based reimbursement models.""><b>Finding:</b></span> The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present."				2																					[]	[]	[]	[{'start': 795, 'end': 822, 'span': 'was associated with longer ', 'annotation': 'Correlation'}]
