user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Somewhat certain	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	"span_annotation:::<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Palabras que indican incertidumbre</font></font>"	span_annotation:::Words indicating certainty	span_annotation:::Words indicating uncertainty
637f86d14043aee189917962	Medicine_13_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The title lays it out plainly: ""Violent video game engagement is not associated with adolescents' aggressive behaviour."" Their top-line finding is that their study ""did not support the position that violent gaming relates to aggressive behaviour."" This contradicts the consensus hammered out by an American Psychological Association task force on violent video games in 2017.""><b>Finding:</b></span> The title lays it out plainly: ""Violent video game engagement is not associated with adolescents' aggressive behaviour."""		4																							[]	[{'start': 670, 'end': 677, 'span': 'is not ', 'annotation': 'Words indicating certainty'}]	[]
60f6dc1b554ea9df3855a6c8	Experience.html	Experience								5			2						3			Shorter 'headlines' that don't describe the study itself or most of the findings, and are just a blank statement (like the one question with all the hashtags.) might technically appear certain, but doesn't mean it's a credible source of information. Thank you for the study though - I love these studies and would eagerly participate in more!					[]	[]	[]
60f6dc1b554ea9df3855a6c8	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]	[]
60f6dc1b554ea9df3855a6c8	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
60f6dc1b554ea9df3855a6c8	Medicine_190_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Because these cells are always in direct contact with seawater, they do not rely on the diffusion of oxygen from the external environment into the interior of the animal, nor do they require oxygen delivery via a true circulatory system. Therefore, the oxygen requirements of sponges might be relatively low . Sponges were also observed on the Volcano 7 seamount in the eastern tropical Pacific, where oxygen concentrations ranged from 4.5 to 7.2 μM O 2 .""><b>Finding:</b></span> Therefore, the oxygen requirements of sponges might be relatively low ."			1																						[]	[]	[{'start': 684, 'end': 692, 'span': 'might be', 'annotation': 'Words indicating uncertainty'}]
60f6dc1b554ea9df3855a6c8	Medicine_tweet_52_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In sum, our study showed that infants of overweight/obese mothers displayed higher levels of regulatory behavior problems and were more likely to display problems on multiple areas of behavioral self-regulation. Regulatory behavior problems partially mediated the effects of maternal overweight/obesity on childhood developmental milestones. Our findings suggest that prevention of overweight/obesity in women of childbearing age will benefit the offspring by reducing the burden of regulatory problems in infancy and preventing their long-term neurodevelopmental consequences.""><b>Finding:</b></span> Our findings suggest that prevention of overweight/obesity in women of childbearing age will benefit the offspring by reducing the burden of regulatory problems in infancy and preventing their long-term neurodevelopmental consequences."				3																					[]	[]	[{'start': 773, 'end': 780, 'span': 'suggest', 'annotation': 'Words indicating uncertainty'}]
60f6dc1b554ea9df3855a6c8	Medicine_13_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Until such findings are confirmed, however, we strongly would caution about drawing impulsive, thoughtless or potentially stigmatizing conclusions about members of such groups . Despite the null findings identified in the present study, history gives us reason to suspect the idea that violent video games drives aggressive behaviour will remain an unsettled question for parents, pundits and policy-makers. Although our results do have implications for these stakeholders, the present work holds special significance for those studying technology effects, in general, and video games, in particular.""><b>Finding:</b></span> Despite the null findings identified in the present study, history gives us reason to suspect the idea that violent video games drives aggressive behaviour will remain an unsettled question for parents, pundits and policy-makers."			1																						[]	[]	[{'start': 783, 'end': 794, 'span': 'Despite the', 'annotation': 'Words indicating uncertainty'}, {'start': 800, 'end': 808, 'span': 'findings', 'annotation': 'Words indicating uncertainty'}, {'start': 859, 'end': 876, 'span': 'reason to suspect', 'annotation': 'Words indicating uncertainty'}, {'start': 954, 'end': 972, 'span': 'unsettled question', 'annotation': 'Words indicating uncertainty'}]
60f6dc1b554ea9df3855a6c8	Medicine_tweet_110_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: #sr Stepwise-binding process w/ decreasing affinity:Structural basis for Ca2+ selectivity of voltage-gated Ca channel ""><b>Finding:</b></span> #sr Stepwise-binding process w/ decreasing affinity:Structural basis for Ca2+ selectivity of voltage-gated Ca channel "		4																							[]	[{'start': 321, 'end': 352, 'span': 'process w/ decreasing affinity:', 'annotation': 'Words indicating certainty'}, {'start': 352, 'end': 389, 'span': 'Structural basis for Ca2+ selectivity', 'annotation': 'Words indicating certainty'}]	[]
60f6dc1b554ea9df3855a6c8	Medicine_tweet_206_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HRs of type 1 diabetes in children with allergic rhinitis, bronchial asthma or either one of these atopic diseases showed more variation than in those children without these diseases. Conclusions/interpretation This nationwide retrospective cohort study found a positive correlation between type 1 diabetes and EV infection. The results suggest that a preventive strategy, such as an effective vaccine against EV infection, may lessen the incidence of type 1 diabetes in Taiwan.""><b>Finding:</b></span> Conclusions/interpretation This nationwide retrospective cohort study found a positive correlation between type 1 diabetes and EV infection."				3																					[]	[]	[{'start': 735, 'end': 763, 'span': 'found a positive correlation', 'annotation': 'Words indicating uncertainty'}]
60f6dc1b554ea9df3855a6c8	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
60f6dc1b554ea9df3855a6c8	Medicine_396_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This surge was directly correlated to a more than quadrupling of local black-market ivory prices paid to poachers and tripling in the volume and number of illegal ivory seizures through Kenyan ports of transit. The data also show that the destination of the illegally trafficked ivory increasingly shifted to China. Such figures cause conservationists alarm, as the study shows over 54 percent is a level of poaching that elephant birth rates are unable to overcome and will lead to population decline.""><b>Finding:</b></span> The data also show that the destination of the illegally trafficked ivory increasingly shifted to China."		4																							[]	[{'start': 684, 'end': 702, 'span': 'The data also show', 'annotation': 'Words indicating certainty'}, {'start': 758, 'end': 778, 'span': 'increasingly shifted', 'annotation': 'Words indicating certainty'}]	[]
60f6dc1b554ea9df3855a6c8	Medicine_396_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: At the intensively monitored site, illegal killing increased markedly after 2008 and was correlated strongly with the local black market ivory price and increased seizures of ivory destined for China. More broadly, results from application to continental data indicated illegal killing levels were unsustainable for the species between 2010 and 2012, peaking to ∼8% in 2011 which extrapolates to ∼40,000 elephants illegally killed and a probable species reduction of ∼3% that year. Preliminary data from 2013 indicate overharvesting continued.""><b>Finding:</b></span> At the intensively monitored site, illegal killing increased markedly after 2008 and was correlated strongly with the local black market ivory price and increased seizures of ivory destined for China."				3																					[]	[]	[{'start': 815, 'end': 834, 'span': 'correlated strongly', 'annotation': 'Words indicating uncertainty'}]
60f6dc1b554ea9df3855a6c8	Medicine_tweet_52_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Neonatal regulatory behavior problems are predicted by maternal early pregnancy overweight &amp; obesity

A number of 3117 women of the PREDO Study filled in a questionnaire on regulatory behavior problems at the child’s mean age of 16.9 days 

""><b>Finding:</b></span> Neonatal regulatory behavior problems are predicted by maternal early pregnancy overweight &amp; obesity

A number of 3117 women of the PREDO Study filled in a questionnaire on regulatory behavior problems at the child’s mean age of 16.9 days 

"		4																							[]	[{'start': 469, 'end': 486, 'span': 'are predicted by ', 'annotation': 'Words indicating certainty'}]	[]
60f6dc1b554ea9df3855a6c8	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.			1																						[]	[]	[]
